,University,Job Details,URL
275,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
School of Hotel and Tourism Management
Research Assistant
(Ref. 22050624)
[Appointment period: six months]
Duties
The appointee will assist the project leader in the research project - “Posting online reviews with photos: an investigation of motivation and impact in the restaurant industry”.
Qualifications
Applicants should have:
(a) an honours degree or an equivalent qualification;
(b) capability of conducting big data analysis and using programming software, such as Python, R, Stata and ArcGIS; and
(c) basic knowledge of statistical analysis.
Applicants are invited to contact Dr Neil Hengyun Li at tel no. 3400 2167 or email neilhengyun.li@polyu.edu.hk for further information.
Conditions of Service
A highly competitive remuneration package will be offered. 

Consideration of applications will commence on 20 May 2022 until the position is filled. 

Apply Now

Posting date: 6 May 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22050624
276,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
School of Hotel and Tourism Management
Research Assistant
(Ref. 22050623)
[Appointment period: three months]
Duties
The appointee will assist the project leader in the research project - “Fraudulent online reviews: firms’ coping strategies and customers’ responses”.
Qualifications
Applicants should have:
(a) an honours degree or an equivalent qualification; and
(b) basic knowledge of statistical analysis.
Applicants are invited to contact Dr Neil Hengyun Li at tel no. 3400 2167 or email neilhengyun.li@polyu.edu.hk for further information.
Conditions of Service
A highly competitive remuneration package will be offered. 

Consideration of applications will commence on 20 May 2022 until the position is filled.

Apply Now

Posting date: 6 May 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22050623
277,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
School of Optometry
Part-time Research Fellow
(Ref. 22050616)
[Appointment period: six months]
Duties
The appointee will assist the project leader in the research project – “Effectiveness of myopia control spectacles lens among Hong Kong Chinese children – The real-world clinical data pilot study”. He/She will be required to:
(a) retrieve patient data from the system of the Optometry Clinic, PolyU;
(b) interpret information obtained from the electronic patient records;
(c) conduct statistical analysis of the retrieved data; and
(d) perform any other duties as assigned by the project leader or his/her delegates.
Qualifications
Applicants should have a doctoral degree in Optometry or Vision Science with at least three years of postdoctoral research experience or equivalent qualifications and experience in the ophthalmic field.
Applicants are invited to contact Dr Andrew Lam at tel no. 2766 6109 or email andrew.kc.lam@polyu.edu.hk for further information. 
Conditions of Service
The remuneration rate is HK$394 per hour.

Consideration of applications will commence on 13 May 2022 until the position is filled. 

Apply Now

Posting date: 6 May 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22050616
278,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
School of Accounting and Finance
Postdoctoral Fellow / Research Associate / Research Assistant (Full-time/Part-time) (two posts)
(Ref. 22050610)
[Appointment period: three to twelve months for each post, with possibility of further appointment]
Duties
The appointees will assist the project leader in the research project - “Bitcoin and carbon neutrality”.
Qualifications
For the post of Postdoctoral Fellow, applicants should have a doctoral degree or an equivalent qualification and must have no more than five years of post-qualification experience at the time of application.
For the post of Research Associate, applicants should have a master’s degree or a good honours degree with at least three years of research/relevant work experience.
For the post of Research Assistant, applicants should post should have an honours degree or an equivalent qualification.
Applicants should also have:
(a) background in business disciplines, e.g. Finance, Economics or Accounting, or Technology, e.g., Computing or Applied Mathematics, or Environmental Management, e.g. Emissions, Renewable Energy, Energy Storage, ESG Reporting;
(b) good understanding in financial market, familiar with products of Crypto/Blockchain, e.g. Defi, digital wallets;
(c) strong research interests related to Web3/Crypto/Blockchain;
(d) excellent research and analytical skills, familiarity with Twitter and textual analysis methodologies is a bonus; and
(e) econometric or general programming skills, e.g., Python, SAS, STATA.
Applicants are invited to contact Prof. Lu Haitian at email haitian.lu@polyu.edu.hk for further information.
Conditions of Service
For full-time appointments, a highly competitive remuneration package will be offered.
For part-time appointments, the remuneration rates for the posts of Postdoctoral Fellow, Research Associate and Research Assistant are HK$378 per hour, HK$173 per hour and HK$122 per hour respectively.

Consideration of applications will commence on 13 May 2022 until the positions are filled. 

Apply Now

Posting date: 6 May 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22050610
279,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Department of Biomedical Engineering
Project Associate / Project Assistant
(Ref. 22050608)
[Appointment period: twelve months]
Duties
The appointee will assist the project leader in the project - “Jockey Club Smart Ageing Hub”. He/She will be required to:
(a) perform routine and administrative duties for the project;
(b) assist in designing and implementing different technical tasks in the project;
(c) manage data obtained from project activities including development of gerontechnology-related devices, installation and implementation of gerontechnology devices at the assigned locations;
(d) handle financial matters related to purchasing and payment bills according to the purchasing procedures; and
(e) perform any other duties as assigned by the Head of Unit or his delegates.
Qualifications
For the post of Project Associate, applicants should have a master’s degree or a good honours degree in Biomedical Engineering, Computer Science, Computer Engineering, Information Engineering, Electronic Engineering or a related discipline with three or more years of research/relevant work experience.
For the post of Project Assistant, applicants should have an honours degree or an equivalent qualification in Biomedical Engineering, Computer Science, Computer Engineering, Information Engineering, Electronic Engineering or a related discipline.
For both posts, applicants should also have:
(a) a fair command of both spoken and written English and Chinese, including Putonghua; and
(b) good interpersonal and communication skills.
Applicants are invited to contact Ms Jessica Wong at tel no. 2766 7659, fax no. 2334 2429 or email kn-jessica.wong@polyu.edu.hk for further information.
Applicants who have responded to the previous advertisements need not re-apply.
Conditions of Service
A highly competitive remuneration package will be offered.

Consideration of applications will commence on 20 May 2022 until the position is filled.

Apply Now

Posting date: 6 May 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22050608
280,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Department of Aeronautical and Aviation Engineering
Postdoctoral Fellow / Research Associate / Project Associate / Research Assistant / Project Assistant (three posts)
(Ref. 22050515)
[Appointment period: each for twelve months]
Duties
The appointees will assist the project leader in the research project - “Perception-based GNSS PPP-RTK/LVINS integrated navigation system for unmanned autonomous systems operating in urban canyons”.
Qualifications
For the post of Postdoctoral Fellow, applicants should have a doctoral degree or an equivalent qualification and must have no more than five years of post-qualification experience at the time of application.
For the posts of Research Associate / Project Associate, applicants should have a master’s degree or a good honours degree with three or more years of research/relevant work experience.
For the posts of Research Assistant / Project Assistant, applicants should have an honours degree or an equivalent qualification.
For all posts, applicants should also have experience in preparing publication in positioning and navigation related journals, and be familiar with Python and/or C/C++ programming.
Preference will be given to those with experience in GNSS positioning or localization based in LiDAR and camera.
Applicants are invited to contact Dr L. T. Hsu at tel no. 3400 8061, fax no. 2725 4292 or email lt.hsu@polyu.edu.hk for further information. 
Conditions of Service
A highly competitive remuneration package will be offered.

The closing date for application is Thursday, 3 November 2022.

Apply Now

Posting date: 5 May 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22050515
281,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Institute of Textiles and Clothing
Postdoctoral Fellow / Research Associate / Research Assistant (six posts)
(Ref. 22050507)
[Appointment period: each for eighteen months]
Duties
The appointees will assist the project leader in the research project – “Development of active-perspiration activewear for enhanced moisture management”.
Qualifications
Applicants for the Postdoctoral Fellow posts should have a doctoral degree or an equivalent qualification and must have no more than five years of post-qualification experience at the time of application.
Applicants for the Research Associate posts should have a master’s degree or above or an equivalent qualification.
Applicants for the Research Assistant posts should have a bachelor degree or above or an equivalent qualification.
For all posts, preference will be given to those who have research experience in advanced textiles, moisture management, smart wearables, soft robotics, machine learning, thermal management, 3D printing or other related fields, and good publication record.
Applicants are invited to contact Dr Dahua Shou at tel no. 3400 3094, fax no. 2773 1432 or email dahua.shou@polyu.edu.hk for further information.
Conditions of Service
A highly competitive remuneration package will be offered.

Consideration of applications will commence on 12 May 2022 until the positions are filled.

Apply Now

Posting date: 5 May 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22050507
282,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Jockey Club Design Institute for Social Innovation
Project Associate / Project Assistant – Social Stream
(Ref. 22050506)
[Appointment period: twelve months initially, with possibility of further appointment]
Duties
The appointee will assist the project leader in the project - “PolyU Jockey Club Operation SoInno”.
He/She will be required to:
(a) provide research and project management support to the Jockey Club Design Institute for Social Innovation (JCDISI);
(b) liaise with scholars, designers, researchers within the University as well as external partners such as government bodies, corporations, media, charities, social enterprises and non-governmental organizations for project implementation;
(c) engage social groups and beneficiaries, such as youth, family, student, teacher, senior citizen and specific underprivileged groups;
(d) research on the subjects of design and social innovation;
(e) assist in the organization and evaluation of symposiums, workshops, seminars, focus groups and action projects;
(f) prepare, present and publish project materials through JCDISI website, digital archive, social media platform, exhibition and publication; and
(g) perform any other duties as assigned by the Director of JCDISI or his delegates.
The appointee may be required to work occasionally outside normal office hours, including Saturdays and Sundays.
Qualifications
Applicants for the Project Associate post should have a master’s degree in Design, Humanities, Social Sciences or relevant disciplines or a good honours degree in one of the said disciplines with at least three years of research/relevant work experience.
Applicants for the Project Assistant post should have an honours degree in one of the said disciplines or an equivalent qualification.
Applicants should also:
(a) have solid experience in project management, community engagement and event management;
(b) be interested in the social dimension of design and creative culture;
(c) have a good command of both written and spoken English and Chinese, with fluency in Putonghua being an advantage; and
(d) be dynamic, adaptable and responsible.
Preference will be given to those who have solid research skills.
Applicants are invited to contact Ms Pamela Cheng at tel no. 3400 3435 or email disi.recruit@polyu.edu.hk for further information.
Conditions of Service
A highly competitive remuneration package will be offered. 

Consideration of applications will commence on 12 May 2022 until the position is filled.

Apply Now

Posting date: 5 May 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22050506
283,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Department of Applied Social Sciences
Part-time Research Assistant (several posts)
(Ref. 22050408)
[Appointment period: each for twelve months initially, with possibility of further appointment]
Duties
The appointees will assist the project leader in the research project – “Web-based single-session growth mindset intervention for adolescent anxiety: A three-arm cluster randomised control trial”. They will be required to:
(a) conduct literature review;
(b) assist in designing questionnaires;
(c) conduct group or individual intervention;
(d) connect with non-governmental organization and schools for data collection;
(e) assist in data analysis and report writing; and
(f) perform any other duties as assigned by the Head of Department or his delegates.
Qualifications
Applicants should:
(a) have an honours degree in Psychology, Social Work or Education or an equivalent qualification;
(b) have a good command of both written and spoken English and Chinese;
(c) have good statistical knowledge including SPSS, Mplus, AMOS and/or R;
(d) have research interests in youth development, assessment and leadership, etc.;
(e) have a strong sense of responsibility and good interpersonal skills; and
(f) be able to work independently.
Preference will be given to those with knowledge/experience in animation design and video making.
Applicants are invited to contact Dr Shimin Zhu at tel no. 2766 5787 or email jasmine.zhu@polyu.edu.hk for further information.
Conditions of Service
The remuneration rate is HK$122 per hour.

Consideration of applications will commence on 11 May 2022 until the positions are filled.

Apply Now

Posting date: 4 May 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22050408
284,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
School of Hotel and Tourism Management
Project Assistant
(Ref. 22050404)
[Appointment period: six months]
Duties
The appointee will assist the project leader in the project - “Best practice of marketing in the hospitality and tourism industry”.
Qualifications
Applicants should:
(a) have an honours degree or above in Tourism/Hospitality or an equivalent qualification;
(b) have experience in conducting research;
(c) be proficient in Chinese and English; and
(d) be proficient in statistics and research methods.
Applicants are invited to contact Dr Pearl Lin at tel no. 3400 2186 or email pearl.lin@polyu.edu.hk for further information. 
Conditions of Service
A highly competitive remuneration package will be offered. 

Consideration of applications will commence on 18 May 2022 until the position is filled. 

Apply Now

Posting date: 4 May 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22050404
285,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Office of Faculty of Humanities
Part-time Project Associate
(Ref. 22050402)
[Appointment period: twelve months]
Duties
The appointee will assist the project leader in the project - “E-platform for Language Learning”. He/She will be required to:
(a) facilitate the development of an e-platform with the aim of improving PolyU undergraduates’ language skills in multiple languages including Chinese;
(b) write and develop online language learning materials in Chinese; and
(c) perform any other duties as assigned by the project leader or his/her delegates.
Qualifications
Applicants should:
(a) have a master’s degree in Education, Language Teaching, Chinese Linguistics, Chinese Language and Literature or a related field with at least three years of research / relevant work experience;
(b) have experience in writing and developing online language learning materials in Chinese;
(c) be creative;
(d) have good time management skills;
(e) have good communication and interpersonal skills; and
(f) be mature and able to work independently.
Preference will be given to those with experience in using H5P.
Applicants who have responded to the previous advertisement need not re-apply.
Applicants are invited to contact Mr Adam Forrester at tel no. 2766 4933 or email adam.forrester@polyu.edu.hk for further information.
Conditions of Service
The remuneration rate is HK$173 per hour.

Consideration of applications will commence on 24 May 2022 until the position is filled.

Apply Now

Posting date: 4 May 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22050402
286,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
School of Design
Research Associate / Research Assistant (Full-time/Part-time) (two posts)
(Ref. 22050401)
[Appointment period: each for three months]
Duties
The appointees will assist the project leader in the research project - “Reward function for reinforcement learning of artificial intelligent designer: exploration of computational techniques to evaluating designs”. They will be required to:
(a) conduct literature review on reinforcement learning, artificial intelligence and design;
(b) assist in preparing materials for experiments/trials; and
(c) assist in conducting experiments/trials.
Qualifications
Applicants for the Research Associate posts should have a master’s degree in Computer Science, Social Sciences, Interaction Design, Human-Computer Interaction, Interactive Media, Media and Communication or related disciplines.
Applicants for the Research Assistant posts should have an honours degree in the said disciplines or an equivalent qualification.
Applicants should also:
(a) be familiar with artificial intelligence (especially reinforcement learning), interaction design, and relevant technical development, e.g. 3D modelling, scripting in Unity/Unreal engine, OpenAI Gym, ML Agent;
(b) have experience in academic research;
(c) be familiar with interaction design processes and methods;
(d) have an excellent command of both written and spoken English; and
(e) have the ability to work independently and meet the work schedule.
Applicants are invited to contact Dr Jeffrey C. F. Ho at tel no. 2766 6840, fax no. 2774 5067 or email jeffrey.cf.ho@polyu.edu.hk for further information.
Conditions of Service
For full-time appointments, a highly competitive remuneration package will be offered.
For part-time appointments, the remuneration rates are HK$173 per hour for the posts of Research Associate and HK$122 per hour for the posts of Research Assistant. 

Consideration of applications will commence on 11 May 2022 until the positions are filled.

Apply Now

Posting date: 4 May 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22050401
287,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Department of Industrial and Systems Engineering
Research Assistant
(Ref. 22050303)
[Appointment period: ten months]
Duties
The appointee will assist the project leader in the research project - “Research and development of novel optical detector for point-of-care diagnostic system”.
Qualifications
Applicants should have an honours degree or an equivalent qualification.
Applicants are invited to contact Dr Huang Dongmei at tel. no. 2766 6184, fax no. 2330 1544 or email meihk.huang@polyu.edu.hk for further information.
Conditions of Service
A highly competitive remuneration package will be offered.

The closing date for application is Tuesday, 12 July 2022.

Apply Now

Posting date: 3 May 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22050303
288,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Jockey Club Design Institute for Social Innovation
Project Assistant
(Ref. 22042915)
[Appointment period: twelve months]
Duties
The appointee will assist the project leader in the project - “Adaptive furniture for children living in subdivided units”.
The appointee will coordinate with non-governmental organizations (NGOs) to distribute 2,000 sets of adaptive furniture designed by PolyU as a direct intervention to create a more optimal studying space for children living in subdivided units (SDU) and to support their healthy development. The appointee will work with other units in the University in carrying out training workshops and project evaluations to understand its impact in improving the health and wellbeing of children living in SDU.
He/She will also be required to:
(a) liaise with the manufacturer, NGOs and users to handle logistic arrangements of the furniture delivered from the manufacturer to storage facilities, partnering NGOs and/or the subdivided unit end users;
(b) liaise with scholars, designers, researchers within the University and assist in the organization of training workshops and project evaluation interviews with users and NGOs;
(c) assist in public relations and stakeholder management, including organizing small group interview with the press and outreach events;
(d) assist in preparation of reports to the funder;
(e) assist in preparation of project materials through Jockey Club Design Institute for Social Innovation website, digital archive, social media platform, exhibition and publication; and
(f) perform any other duties as assigned by the Director of Jockey Club Design Institute for Social Innovation or his delegates.
The appointee may be required to work occasionally outside normal office hours, including Saturdays and Sundays.
Qualifications
Applicants should:
(a) have a good honours degree in Design, Social Work, Education, Health or Children Development or an equivalent qualification;
(b) have at least two years of experience in project management, community engagement and event management;
(c) be passionate about supporting disadvantaged groups and communicating with children;
(d) have an excellent command of both written and spoken English and Chinese, with fluency in Putonghua being an advantage; and
(e) be adaptable, proactive, able to multi-task and work under pressure.
Applicants are invited to contact Ms Pamela Cheng at tel no. 3400 3435 or email disi.recruit@polyu.edu.hk for further information.
Conditions of Service
A highly competitive remuneration package will be offered.

Consideration of applications will commence on 30 June 2022 until the position is filled.

Apply Now

Posting date: 29 April 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22042915
289,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Jockey Club Design Institute for Social Innovation
Project Associate / Project Assistant – Spatial Stream
(Ref. 22042914)
[Appointment period: twelve months initially, with possibility of further appointment]
Duties
The appointee will assist the project leader in the project - “PolyU Jockey Club Operation SoInno”.
The appointee will assist the project leader in conceptualising, planning, delivering and innovate spatial intervention projects to improve the quality of life and wellbeing of citizens.
Past projects include Transitional Social Housing, Intergenerational Play Space, Health and Wellbeing of Subdivided Flat tenants, Community Planning in an Age-friendly Community and transformation of under-utilised spaces in public rental housing estates.
He/She will also be required to:
(a) provide technical input from spatial design, user needs analysis and social innovation angles to develop creative inter-disciplinary solutions to the social issues raised;
(b) take lead in preparing topic-based research studies, project briefs, reports, briefing notes and related documentation to support knowledge dissemination and for funders’, collaborators’ and stakeholders’ reference;
(c) plan, organize and manage cross-sector, cross-disciplinary participatory design workshops, symposia and action projects with a view to generating implementable prototype designs and securing buy in from stakeholders through the processes to actualise the projects;
(d) steer project development with key stakeholders and design delivery models to realise conceptual design schemes developed through the co-creation processes;
(e) manage community outreach activities, including working with the Community Engagement Officer to manage Spatial Team’s social media outlets, coordinate promotion activities and develop PR pitch to increase the public’s awareness of Jockey Club Design Institute for Social Innovation’s projects;
(f) liaise with scholars, designers, researchers within the University and coordinate with our partners and external stakeholders to develop applied research and action research opportunities; and
(g) perform any other duties as assigned by the Director of Jockey Club Design Institutefor Social Innovation or his delegates.
The appointee may be required to work occasionally outside normal office hours,including Saturdays and Sundays.
Qualifications
Applicants for the Project Associate post should have a master’s degree in Architecture, Urban Planning, Landscape Architecture, Engineering, Surveying or EnvironmentalManagement with at least two years of research/relevant work experience or a good honours degree in one of the said disciplines with at least four years of research/relevant work experience.
Applicants for the Project Assistant post should have an honours degree in one of the said disciplines or an equivalent qualification.
Applicants should also:
(a) have solid experience in project management and/or event management;
(b) have experience in participating in and leading cross-sector, transdisciplinary collaborations;
(c) have an excellent command of both written and spoken English and Chinese, with fluency in Putonghua being an advantage;
(d) have excellent research and interpersonal skills to uncover user needs and identify service gaps;
(e) be competent in using the Adobe Creative Suite, with proficiency in AutoCAD, SketchUp and Rhino being a distinct advantage; and
(f) be adaptable, proactive, be able to multi-task and work under pressure.
Applicants should submit (a) curriculum vitae; (b) a portfolio demonstrating his/her relevant skills and experience to deliver the projects (10MB maximum); (c) one English and one Chinese writing samples; and (d) reference letters (if applicable).
Applicants are invited to contact Ms Pamela Cheng at tel no. 3400 3435 or email disi.recruit@polyu.edu.hk for further information. 
Conditions of Service
A highly competitive remuneration package will be offered.

Consideration of applications will commence on 10 May 2022 until the position is filled.

Apply Now

Posting date: 29 April 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22042914
290,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Department of Applied Biology and Chemical Technology
Research Associate / Research Assistant (two posts)
(Ref. 22042910)
[Appointment period: each for 12 months]
Duties
The appointees will assist the project leader in the research project - “Hong Kong microbiome and nutritional pathway”.
Qualifications
Applicants for the Research Associate post should have an MPhil degree or an equalivate qualification in Biology, Biochemistry, Nutrition, Animal Science, Molecular Biology, Food Science, Biomedical Engineering, Analytical Chemistry or a related discipline.
Applicants for the Research Assistant post should have an honours degree or an equalivate qualification in Biology, Biochemistry, Animal Science, Molecular Biology, Biomedical Engineering, Analytical Chemistry or a related discipline.
For all posts, applicants should also:
(a) have experience in microbiology and/or cell biology;
(b) have an excellent command of written and spoken English and Chinese;
(c) be a dynamic team player with positive attitude, self-motivated, hardworking and detailedminded;
(d) be proactive, independent and is able to prioritize and manage multiple tasks with a strong sense of responsibility for completing tasks; and
(e) be result oriented and is able to work under pressure.
Preference will be given to the those who have experiences in molecular biological techniques, handling animals, next-generation sequence (NGS), bioinformatics, cell culture, immunohistology, or relevant research/work experience.
Applicants are invited to contact Dr Amber Jiachi Chiou at tel no. 3400 8664, fax no. 2364 9932, or email bcamber@polyu.edu.hk for further information.
Conditions of Service
A highly competitive remuneration package will be offered. 

Consideration of applications will commence on 6 May 2022 until the positions are filled.

Apply Now

Posting date: 29 April 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22042910
291,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Institute of Textiles and Clothing
Postdoctoral Fellow (two posts)
(Ref. 22042904)
[Appointment period: each for thirty-six months]
Duties
The appointees will assist the project leader in the research project - “Key technologies for textile electronic interaction system”.
Qualifications
Applicants should have a PhD degree in Electronic Engineering, Textile Technology, Chemical Technology or a related discipline obtained from a local university or university ranked top 100 by the QS World University Rankings or an equivalent qualification assessed by the Hong Kong Council for Accreditation of Academic and Vocational Qualifications, and must have no more than five years of post-qualification experience at the time of application.
Applicants are invited to contact Prof. Tao Xiaoming at tel no. 2766 6470, fax no. 2954 2521 or email xiao-ming.tao@polyu.edu.hk for further information.
Conditions of Service
A highly competitive remuneration package will be offered.

Consideration of applications will commence on 6 May 2022 until the positions are filled.

Apply Now

Posting date: 29 April 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22042904
292,Hong Kong Polytech U,"Share
Home
External Advertisements
Internal Advertisements
Start main content
Home
Recruitment of Research / Project Posts
Post Specification
Department of Applied Mathematics
Research Associate / Research Assistant (Full-time / Part-time)
(Ref. 22042810-11)
(1) Research Associate (several posts)
[Appointment period: each for one to four month(s)]
(2) Research Assistant (Full-time / Part-time) (several posts)
[Appointment period: each for one to four month(s)]
Duties
The appointees will assist the project leader in the research project - “On a paradigm density-suppressed motility model: Analysis and applications”.
Qualifications
Applicants for the Research Associate post should have a master’s degree or a good honours degree with at least three years of research/relevant work experience.
Applicants for the Research Assistant post should have an honours degree or an equivalent qualification.
Applicants are invited to contact Prof. Zhian Wang at tel no. 2766 6926, fax no. 2362 9045 or email mawza@polyu.edu.hk for further information.
Conditions of Service
For full-time appointments, a highly competitive remuneration package will be offered.
For part-time appointments, the remuneration rate for the post of Research Assistant is HK$122 per hour.

Consideration of applications will commence on 15 June 2022 until the positions are filled.

Apply Now

Posting date: 28 April 2022


Privacy Policy Statement
Terms of Use
Accessibility
Sitemap
Notice of Insurance (EC)
Copyright © 2022 The Hong Kong Polytechnic University. All Rights Reserved.
Twitter
Facebook
LinkedIn
Sina weibo
Youtube
instagram",https://jobs.polyu.edu.hk/job_detail.php?job=22042810
